Price,Adj Close,Close,High,Low,Open,Volume
Ticker,NVDA,NVDA,NVDA,NVDA,NVDA,NVDA
Date,,,,,,
2021-10-01,25.523183822631836,25.566999435424805,25.708999633789062,19.55500030517578,20.75,4971078000
2021-11-01,32.6199951171875,32.67599868774414,34.64699935913086,25.226999282836914,25.64900016784668,10811170000
2021-12-01,29.360593795776367,29.410999298095703,33.28900146484375,27.145000457763672,33.21900177001953,11058505000
2022-01-01,24.4470272064209,24.486000061035156,30.711000442504883,20.88800048828125,29.815000534057617,10682164000
2022-02-01,24.346187591552734,24.385000228881836,26.924999237060547,20.889999389648438,25.104000091552734,10644270000
2022-03-01,27.242570877075195,27.285999298095703,28.945999145507812,20.649999618530273,24.291000366210938,11644599000
2022-04-01,18.5206356048584,18.547000885009766,27.558000564575195,18.290000915527344,27.375,11114390000
2022-05-01,18.645458221435547,18.672000885009766,20.399999618530273,15.567000389099121,18.541000366210938,13833021000
2022-06-01,15.137450218200684,15.159000396728516,19.618999481201172,14.862000465393066,18.724000930786133,10554791000
2022-07-01,18.141014099121094,18.163000106811523,18.243999481201172,14.055000305175781,14.89900016784668,10564476000
2022-08-01,15.07573127746582,15.093999862670898,19.27400016784668,14.958999633789062,18.18199920654297,12069648000
2022-09-01,12.124308586120605,12.138999938964844,14.54699993133545,11.946000099182129,14.208999633789062,13130578000
2022-10-01,13.48466968536377,13.496999740600586,13.850000381469727,10.812999725341797,12.347000122070312,12549277000
2022-11-01,16.907541275024414,16.92300033569336,16.99799919128418,12.956000328063965,13.810999870300293,10600603000
2022-12-01,14.60438346862793,14.61400032043457,18.790000915527344,13.883999824523926,16.999000549316406,8946152000
2023-01-01,19.52414894104004,19.53700065612793,20.628000259399414,14.034000396728516,14.85099983215332,9454960000
2023-02-01,23.20072364807129,23.215999603271484,23.88800048828125,19.611000061035156,19.69099998474121,10393479000
2023-03-01,27.758726119995117,27.777000427246094,27.833999633789062,22.297000885009766,23.191999435424805,11263731000
2023-04-01,27.73545265197754,27.749000549316406,28.110000610351562,26.219999313354492,27.509000778198242,7436450000
2023-05-01,37.81552505493164,37.83399963378906,41.9379997253418,27.239999771118164,27.84000015258789,11697819000
2023-06-01,42.28134536743164,42.301998138427734,43.9900016784668,37.35599899291992,38.48899841308594,10527050000
2023-07-01,46.71101760864258,46.729000091552734,48.0880012512207,41.34600067138672,42.516998291015625,8706845000
2023-08-01,49.33600616455078,49.35499954223633,50.26599884033203,40.31100082397461,46.459999084472656,13632152000
2023-09-01,43.482261657714844,43.499000549316406,49.79999923706055,40.97999954223633,49.762001037597656,8579273000
2023-10-01,40.76766586303711,40.779998779296875,47.60900115966797,39.22999954223633,44.029998779296875,10141101000
2023-11-01,46.755855560302734,46.77000045776367,50.54800033569336,40.86899948120117,40.88399887084961,9144618000
2023-12-01,49.507022857666016,49.52199935913086,50.43299865722656,45.0099983215332,46.525001525878906,7411887000
