,Data,Adj Close,Monthly Return
3,2019-01-01 00:00:00+00:00,3.565070152282715,0.07677886668735301
4,2019-02-01 00:00:00+00:00,3.82572340965271,0.07311307947281165
5,2019-03-01 00:00:00+00:00,4.457766056060791,0.16520866218748842
6,2019-04-01 00:00:00+00:00,4.493515491485596,0.008019585365230064
7,2019-05-01 00:00:00+00:00,3.36293625831604,-0.2516023891119993
8,2019-06-01 00:00:00+00:00,4.081835746765137,0.21377136919302742
9,2019-07-01 00:00:00+00:00,4.193432807922363,0.027339919604963958
10,2019-08-01 00:00:00+00:00,4.163357734680176,-0.007171945902022969
11,2019-09-01 00:00:00+00:00,4.330685615539551,0.04019060852387435
12,2019-10-01 00:00:00+00:00,5.001174449920654,0.15482279110153518
13,2019-11-01 00:00:00+00:00,5.392271518707275,0.07820104511507808
14,2019-12-01 00:00:00+00:00,5.858346462249756,0.08643387891828858
15,2020-01-01 00:00:00+00:00,5.886480331420898,0.004802356663681895
16,2020-02-01 00:00:00+00:00,6.724026679992676,0.1422830454560624
17,2020-03-01 00:00:00+00:00,6.566866397857666,-0.02337294148499436
18,2020-04-01 00:00:00+00:00,7.281348705291748,0.10880110301424284
19,2020-05-01 00:00:00+00:00,8.844344139099121,0.21465740717395665
20,2020-06-01 00:00:00+00:00,9.464407920837402,0.07010850912020716
21,2020-07-01 00:00:00+00:00,10.582313537597656,0.11811680414778047
22,2020-08-01 00:00:00+00:00,13.333630561828613,0.25999201539964467
23,2020-09-01 00:00:00+00:00,13.489155769348145,0.011664130545567142
24,2020-10-01 00:00:00+00:00,12.499438285827637,-0.07337134365142961
25,2020-11-01 00:00:00+00:00,13.364545822143555,0.06921171308128393
26,2020-12-01 00:00:00+00:00,13.019001960754395,-0.025855264068654904
27,2021-01-01 00:00:00+00:00,12.957757949829102,-0.004704201682272702
28,2021-02-01 00:00:00+00:00,13.680724143981934,0.055794080808738045
29,2021-03-01 00:00:00+00:00,13.315378189086914,-0.02670516202577866
30,2021-04-01 00:00:00+00:00,14.977701187133789,0.12484234202294675
31,2021-05-01 00:00:00+00:00,16.2100887298584,0.08228148814874614
32,2021-06-01 00:00:00+00:00,19.960124969482422,0.23133964916037697
33,2021-07-01 00:00:00+00:00,19.46215057373047,-0.0249484608194247
34,2021-08-01 00:00:00+00:00,22.342697143554688,0.14800761914319538
35,2021-09-01 00:00:00+00:00,20.680498123168945,-0.07439562957443768
36,2021-10-01 00:00:00+00:00,25.523181915283203,0.23416668995457424
37,2021-11-01 00:00:00+00:00,32.62000274658203,0.27805392191516964
38,2021-12-01 00:00:00+00:00,29.360593795776367,-0.0999205602809825
39,2022-01-01 00:00:00+00:00,24.44702911376953,-0.16735236065674086
40,2022-02-01 00:00:00+00:00,24.346189498901367,-0.004124820827875908
41,2022-03-01 00:00:00+00:00,27.242572784423828,0.11896659580560498
42,2022-04-01 00:00:00+00:00,18.5206356048584,-0.3201583509965795
43,2022-05-01 00:00:00+00:00,18.645458221435547,0.006739650800343222
44,2022-06-01 00:00:00+00:00,15.137452125549316,-0.18814265942004527
45,2022-07-01 00:00:00+00:00,18.141014099121094,0.19841925501467328
46,2022-08-01 00:00:00+00:00,15.07573127746582,-0.16896976127722552
47,2022-09-01 00:00:00+00:00,12.124307632446289,-0.1957731662032951
48,2022-10-01 00:00:00+00:00,13.48466968536377,0.11220121545555051
49,2022-11-01 00:00:00+00:00,16.907543182373047,0.25383443398131256
50,2022-12-01 00:00:00+00:00,14.604382514953613,-0.13622089516947633
51,2023-01-01 00:00:00+00:00,19.524147033691406,0.33686905377207044
52,2023-02-01 00:00:00+00:00,23.200725555419922,0.18830930310984195
53,2023-03-01 00:00:00+00:00,27.758724212646484,0.1964593153062737
54,2023-04-01 00:00:00+00:00,27.73545265197754,-0.0008383512329555032
55,2023-05-01 00:00:00+00:00,37.815528869628906,0.3634365136973041
56,2023-06-01 00:00:00+00:00,42.28134536743164,0.11809477829065629
57,2023-07-01 00:00:00+00:00,46.71101379394531,0.1047664966197066
58,2023-08-01 00:00:00+00:00,49.33600616455078,0.05619643329055135
59,2023-09-01 00:00:00+00:00,43.48226547241211,-0.11865047755618163
60,2023-10-01 00:00:00+00:00,40.76766586303711,-0.062430040842681334
61,2023-11-01 00:00:00+00:00,46.75585174560547,0.14688566921359314
62,2023-12-01 00:00:00+00:00,49.507022857666016,0.058841214721730095
